Provider name,Subject area of degree,Employment and further study,Unknown pattern of further study,Part-time further study,Voluntary or unpaid work,Unknown pattern of employment,"Other including travel, caring for someone or retired",Total with known outcomes,Full-time employment,Unemployed,Part-time employment,Full-time further study
South West College,03 Biological and sport sciences,0.17582417582417584,0.0,0.0,0.0,0.0,0.08791208791208792,910,0.2967032967032967,0.04395604395604396,0.16483516483516483,0.08791208791208792
South West College,10 Engineering and technology,0.21395348837209302,0.0,0.0,0.0,0.0,0.013953488372093023,2150,0.627906976744186,0.0,0.037209302325581395,0.027906976744186046
South West College,11 Computing,0.12857142857142856,0.0,0.0,0.0,0.0,0.11428571428571428,1400,0.2785714285714286,0.15,0.2357142857142857,0.05714285714285714
South West College,"13 Architecture, building and planning",0.1794871794871795,0.0,0.0,0.0,0.0,0.02564102564102564,1560,0.6602564102564102,0.0,0.0641025641025641,0.0
South West College,"26 Geography, earth and environmental studies (natural sciences)",0.0,0.0,0.0,0.0,0.0,0.0,80,0.5,0.0,0.0,0.0
South West College,15 Social sciences,0.046511627906976744,0.0,0.0,0.0,0.0,0.031007751937984496,1290,0.4806201550387597,0.007751937984496124,0.21705426356589147,0.06201550387596899
South West College,17 Business and management,0.13138686131386862,0.0,0.0,0.0,0.0,0.06934306569343066,2740,0.6313868613138686,0.0036496350364963502,0.09854014598540146,0.0
South West College,"25 Design, and creative and performing arts",0.18181818181818182,0.0,0.0,0.0,0.0,0.0,220,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0
Swindon College,03 Biological and sport sciences,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,1.0,0.0
Swindon College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,80,0.5,0.0,0.0,0.0
Tameside College,03 Biological and sport sciences,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
The Trafford College Group,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,60,0.3333333333333333,0.0,0.0,0.0
Tyne Coast College,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Tyne Coast College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,160,0.75,0.0,0.25,0.0
University of the Highlands and Islands,"24 Media, journalism and communications",0.15384615384615385,0.0,0.0,0.0,0.0,0.05128205128205128,390,0.28205128205128205,0.0,0.15384615384615385,0.0
United Colleges Group,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,240,0.4166666666666667,0.0,0.0,0.0
University of South Wales,"26 Geography, earth and environmental studies (social sciences)",0.0,0.0,0.0,0.0,0.0,0.0,320,0.59375,0.125,0.0,0.0
Walsall College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,120,0.6666666666666666,0.0,0.0,0.0
Warrington & Vale Royal College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,180,0.4444444444444444,0.0,0.0,0.0
The University of West London,19 Language and area studies,0.0,0.0,0.0,0.0,0.0,0.0,60,1.0,0.0,0.0,0.0
West Suffolk College,10 Engineering and technology,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,680,0.6323529411764706,0.0,0.0,0.0
West Suffolk College,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
Weston College of Further and Higher Education,15 Social sciences,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,120,0.3333333333333333,0.0,0.0,0.0
Weston College of Further and Higher Education,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,260,0.8461538461538461,0.0,0.0,0.0
West Herts College,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,140,0.2857142857142857,0.0,0.0,0.14285714285714285
West Herts College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,140,1.0,0.0,0.0,0.0
Wiltshire College and University Centre,"25 Design, and creative and performing arts",0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.5,0.0
The University of Winchester,11 Computing,0.18461538461538463,0.0,0.0,0.0,0.0,0.06153846153846154,650,0.7,0.0,0.06153846153846154,0.0
The University of Winchester,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,135,0.14814814814814814,0.0,0.0,0.0
The WKCIC Group,03 Biological and sport sciences,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
West Nottinghamshire College,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
West Nottinghamshire College,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
University of Worcester,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,160,0.5,0.0,0.0,0.0
University of Worcester,16 Law,0.21739130434782608,0.0,0.0,0.0,0.0,0.043478260869565216,920,0.5,0.0,0.06521739130434782,0.08695652173913043
York St John University,"26 Geography, earth and environmental studies (natural sciences)",0.0,0.0,0.0,0.0,0.0,0.0,400,0.7,0.0,0.0,0.0
York St John University,16 Law,0.10204081632653061,0.0,0.0,0.0,0.0,0.0,980,0.7244897959183674,0.02040816326530612,0.10204081632653061,0.04081632653061224
The University of York,23 Combined and general studies,0.08333333333333333,0.0,0.0,0.0,0.0,0.010416666666666666,960,0.4270833333333333,0.0,0.2604166666666667,0.125
Abertay University,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,360,0.7777777777777778,0.0,0.0,0.0
Activate Learning,03 Biological and sport sciences,0.1415929203539823,0.0,0.0,0.0,0.0,0.07079646017699115,1130,0.3185840707964602,0.07079646017699115,0.19469026548672566,0.10619469026548672
Activate Learning,05 Veterinary sciences,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,1.0,0.0
Activate Learning,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.07692307692307693,260,0.3076923076923077,0.0,0.23076923076923078,0.0
Anglia Ruskin University,01 Medicine and dentistry,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,520,0.8557692307692307,0.0,0.0,0.0
Hult International Business School Ltd,17 Business and management,0.0706984667802385,0.0,0.0,0.015332197614991482,0.0068143100511073255,0.04003407155025554,5870,0.6788756388415673,0.08006814310051108,0.044293015332197615,0.049403747870528106
Aston University,"20 Historical, philosophical and religious studies",0.0,0.0,0.0,0.0,0.0,0.0,60,0.3333333333333333,0.0,0.0,0.0
Aston University,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,235,0.723404255319149,0.0,0.0,0.0
Bath Spa University,07 Physical sciences,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
Belfast Metropolitan College,"24 Media, journalism and communications",0.2077922077922078,0.0,0.0,0.05194805194805195,0.0,0.0,770,0.2857142857142857,0.05194805194805195,0.3116883116883117,0.1038961038961039
University College Birmingham,02 Subjects allied to medicine,0.11428571428571428,0.0,0.0,0.0,0.0,0.1357142857142857,1400,0.4,0.09285714285714286,0.2714285714285714,0.0
University College Birmingham,"13 Architecture, building and planning",0.0453257790368272,0.0,0.0,0.0,0.0226628895184136,0.11331444759206799,1765,0.5439093484419264,0.10198300283286119,0.11331444759206799,0.056657223796033995
Bishop Auckland College,02 Subjects allied to medicine,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,280,0.14285714285714285,0.0,0.42857142857142855,0.0
Bishop Grosseteste University,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,200,0.7,0.0,0.0,0.0
Bishop Grosseteste University,"26 Geography, earth and environmental studies (social sciences)",0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
The University of Bolton,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,120,0.6666666666666666,0.0,0.0,0.0
Boston College,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Boston College,15 Social sciences,0.26666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,300,0.4666666666666667,0.0,0.13333333333333333,0.0
The Arts University Bournemouth,19 Language and area studies,0.0,0.0,0.0,0.0,0.0,0.0,440,0.3181818181818182,0.09090909090909091,0.2727272727272727,0.0
BPP University,11 Computing,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,810,0.8395061728395061,0.0,0.0,0.0
BPP University,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,280,0.5714285714285714,0.0,0.21428571428571427,0.0
BPP University,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
Bridgwater and Taunton College,03 Biological and sport sciences,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0
Bromley College of Further and Higher Education,17 Business and management,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
BMC (Brooksby Melton College),10 Engineering and technology,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,240,1.0,0.0,0.0,0.0
BMC (Brooksby Melton College),"13 Architecture, building and planning",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,240,0.5833333333333334,0.0,0.0,0.0
Brunel University London,23 Combined and general studies,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,260,0.15384615384615385,0.15384615384615385,0.0,0.0
The University of Buckingham,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.0,0.8
The University of Buckingham,"24 Media, journalism and communications",0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0
London College of Business Studies,17 Business and management,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,280,0.35714285714285715,0.0,0.14285714285714285,0.0
Cambridge Arts and Sciences Limited,17 Business and management,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
Canterbury Christ Church University,01 Medicine and dentistry,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,260,0.6153846153846154,0.0,0.15384615384615385,0.0
Canterbury Christ Church University,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,240,0.6666666666666666,0.0,0.0,0.0
Cardiff Metropolitan University,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,60,1.0,0.0,0.0,0.0
Central Film School London,"24 Media, journalism and communications",0.0,0.0,0.0,0.0,0.0,0.0,400,0.35,0.05,0.25,0.0
University of Chester,01 Medicine and dentistry,0.090625,0.0,0.0,0.0,0.0,0.0,1600,0.56875,0.0875,0.125,0.075
The University of Chichester,16 Law,0.0,0.0,0.0,0.0,0.0,0.0,160,0.5,0.0,0.125,0.0
The University of Chichester,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Christ the Redeemer College,"20 Historical, philosophical and religious studies",0.0,0.0,0.0,0.0,0.0,0.19047619047619047,210,0.38095238095238093,0.0,0.09523809523809523,0.0
Conservatoire for Dance and Drama,19 Language and area studies,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Cranfield University,"26 Geography, earth and environmental studies (social sciences)",0.0,0.0,0.0,0.0,0.0,0.0,190,0.6842105263157895,0.0,0.0,0.0
University for the Creative Arts,11 Computing,0.038834951456310676,0.0,0.0,0.0,0.0,0.038834951456310676,1030,0.4077669902912621,0.1262135922330097,0.3106796116504854,0.0
Croydon College,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
University of Cumbria,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0
University of Cumbria,"26 Geography, earth and environmental studies (social sciences)",0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
De Montfort University,"26 Geography, earth and environmental studies (social sciences)",0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
Edge Hill University,01 Medicine and dentistry,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Edge Hill University,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,260,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0
Edinburgh Napier University,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.0,120,0.3333333333333333,0.0,0.3333333333333333,0.0
Edinburgh Napier University,22 Education and teaching,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,810,0.7530864197530864,0.0,0.09876543209876543,0.0
EKC GROUP,22 Education and teaching,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,280,0.7142857142857143,0.0,0.07142857142857142,0.0
Empire College London Limited,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
East Sussex College Group,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,160,0.75,0.0,0.0,0.0
The University of Exeter,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.0,160,0.0,0.0,0.125,0.0
The University of Exeter,"24 Media, journalism and communications",0.075,0.0,0.0,0.0,0.0,0.05,800,0.58125,0.0,0.1125,0.0
Falmouth University,23 Combined and general studies,0.05405405405405406,0.0,0.0,0.0,0.0,0.036036036036036036,1110,0.6486486486486487,0.036036036036036036,0.16216216216216217,0.0
Fairfield School of Business Ltd,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
Farnborough College of Technology,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0
Farnborough College of Technology,"20 Historical, philosophical and religious studies",0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
Met Film School Limited,19 Language and area studies,0.0,0.0,0.0,0.0,0.0,0.0,440,0.3181818181818182,0.0,0.2727272727272727,0.0
The National Film and Television School,"25 Design, and creative and performing arts",0.041121495327102804,0.0,0.0,0.0,0.0,0.03364485981308411,5350,0.6504672897196262,0.07476635514018691,0.18317757009345795,0.0
Futureworks,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,320,0.375,0.0,0.25,0.0
Futureworks,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,760,0.3684210526315789,0.13157894736842105,0.3157894736842105,0.0
Glasgow Caledonian University,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.0,280,0.8571428571428571,0.0,0.0,0.0
Glasgow Caledonian University,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,80,1.0,0.0,0.0,0.0
Glasgow School of Art,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,550,0.5272727272727272,0.0,0.18181818181818182,0.0
Glasgow School of Art,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.0,160,0.75,0.0,0.0,0.0
Glasgow School of Art,19 Language and area studies,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Glasgow School of Art,"20 Historical, philosophical and religious studies",0.10666666666666667,0.0,0.0,0.0,0.0,0.0,1125,0.43555555555555553,0.02666666666666667,0.26666666666666666,0.0
Glasgow School of Art,23 Combined and general studies,0.1,0.0,0.0,0.0,0.0,0.025,800,0.5375,0.0,0.25,0.0
Glasgow School of Art,"24 Media, journalism and communications",0.0,0.0,0.0,0.0,0.0,0.0,180,0.6666666666666666,0.0,0.2222222222222222,0.0
Glyndŵr University,16 Law,0.0,0.0,0.0,0.0,0.0,0.0,240,0.75,0.0,0.08333333333333333,0.0
Goldsmiths College,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,300,0.48333333333333334,0.0,0.1,0.0
Harper Adams University,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,160,0.75,0.0,0.0,0.0
Harper Adams University,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,200,0.725,0.0,0.0,0.0
Harper Adams University,"26 Geography, earth and environmental studies (natural sciences)",0.0,0.0,0.0,0.0,0.0,0.0,280,0.7142857142857143,0.0,0.0,0.0
Hertford Regional College,17 Business and management,0.0,0.0,0.0,0.0,0.0,0.0,40,0.5,0.0,0.0,0.0
Hopwood Hall College,"25 Design, and creative and performing arts",0.07407407407407407,0.0,0.0,0.0,0.0,0.0,270,0.14814814814814814,0.0,0.25925925925925924,0.0
The University of Huddersfield,09 Mathematical sciences,0.0,0.0,0.0,0.0,0.0,0.0,295,0.576271186440678,0.03389830508474576,0.0,0.2711864406779661
Institute of Art - London Limited,17 Business and management,0.0,0.0,0.0,0.0,0.0,0.0,300,0.7333333333333333,0.13333333333333333,0.0,0.0
Institute of Art - London Limited,"20 Historical, philosophical and religious studies",0.0,0.0,0.0,0.0,0.0,0.0,580,0.5862068965517241,0.13793103448275862,0.06896551724137931,0.0
The Institute of Ismaili Studies,"20 Historical, philosophical and religious studies",0.0,0.0,0.0,0.0,0.0,0.0,240,0.5833333333333334,0.0,0.16666666666666666,0.0
Kaplan Open Learning (Essex) Limited,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,240,0.5,0.0,0.0,0.0
Keele University,23 Combined and general studies,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
Kensington College of Business,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,120,0.3333333333333333,0.0,0.3333333333333333,0.0
King's College London,23 Combined and general studies,0.15047021943573669,0.0,0.0,0.012539184952978056,0.0,0.0438871473354232,1595,0.44200626959247646,0.06583072100313479,0.09404388714733543,0.12539184952978055
Kirklees College,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Kingston University,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,345,0.34782608695652173,0.057971014492753624,0.2608695652173913,0.0
Lakes College West Cumbria,"26 Geography, earth and environmental studies (natural sciences)",0.2,0.0,0.0,0.0,0.0,0.0,200,0.6,0.0,0.0,0.0
LAMDA Limited,"25 Design, and creative and performing arts",0.06417112299465241,0.0,0.0,0.0,0.0,0.03208556149732621,1870,0.47593582887700536,0.053475935828877004,0.32620320855614976,0.0
Le Cordon Bleu Limited,"06 Agriculture, food and related studies",0.04024767801857585,0.0,0.0,0.01238390092879257,0.0,0.08668730650154799,3230,0.5634674922600619,0.06811145510835913,0.15789473684210525,0.03715170278637771
Leeds Trinity University,"25 Design, and creative and performing arts",0.0,0.0,0.0,0.0,0.0,0.0,200,0.6,0.0,0.0,0.0
Leicester College,01 Medicine and dentistry,0.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0
Lincoln College,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
The University of Lincoln,"26 Geography, earth and environmental studies (natural sciences)",0.18181818181818182,0.0,0.0,0.0,0.0,0.0,440,0.4772727272727273,0.0,0.09090909090909091,0.18181818181818182
The University of Lincoln,"26 Geography, earth and environmental studies (social sciences)",0.1797752808988764,0.0,0.0,0.0,0.0,0.0,445,0.5393258426966292,0.0449438202247191,0.0898876404494382,0.1797752808988764
London Film School Limited,19 Language and area studies,0.0,0.0,0.0,0.0,0.0,0.0,180,0.4444444444444444,0.0,0.2222222222222222,0.0
London Film School Limited,"25 Design, and creative and performing arts",0.0,0.0,0.0,0.0,0.0,0.0,660,0.48484848484848486,0.06060606060606061,0.30303030303030304,0.0
London School of Hygiene and Tropical Medicine,02 Subjects allied to medicine,0.10198300283286119,0.0,0.0,0.0169971671388102,0.0,0.0339943342776204,7060,0.6402266288951841,0.031161473087818695,0.07790368271954674,0.09773371104815864
London School of Hygiene and Tropical Medicine,15 Social sciences,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,340,0.6470588235294118,0.0,0.0,0.0
London School of Theology,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.16666666666666666,0.0
London School of Theology,"25 Design, and creative and performing arts",0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
The Film Education Training Trust Limited,19 Language and area studies,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0
The Film Education Training Trust Limited,"25 Design, and creative and performing arts",0.09523809523809523,0.0,0.0,0.0,0.0,0.0,420,0.38095238095238093,0.0,0.2857142857142857,0.0
The University of Manchester,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,525,0.7619047619047619,0.0,0.0761904761904762,0.0
Istituto Marangoni Limited,"24 Media, journalism and communications",0.0,0.0,0.0,0.0,0.0,0.0,480,0.4583333333333333,0.08333333333333333,0.125,0.041666666666666664
Middlesbrough College,09 Mathematical sciences,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,270,0.4444444444444444,0.0,0.2222222222222222,0.0
Middlesbrough College,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,160,0.0,0.25,0.0,0.0
Milton Keynes College,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,370,0.3783783783783784,0.10810810810810811,0.16216216216216217,0.10810810810810811
Moorlands College,19 Language and area studies,0.0,0.0,0.0,0.0,0.0,0.0,140,0.2857142857142857,0.0,0.0,0.0
Nazarene Theological College,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0
Nelson and Colne College,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.0,210,0.5714285714285714,0.0,0.0,0.0
New College Durham,"24 Media, journalism and communications",0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0
New City College,10 Engineering and technology,0.0,0.0,0.0,0.0,0.0,0.0,280,0.7142857142857143,0.0,0.0,0.0
New City College,"13 Architecture, building and planning",0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
New City College,15 Social sciences,0.125,0.0,0.0,0.0,0.0,0.0,160,0.875,0.0,0.0,0.0
New City College,"20 Historical, philosophical and religious studies",0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
NCG,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.2,200,0.6,0.0,0.2,0.0
NCG,16 Law,0.0,0.0,0.0,0.0,0.0,0.0,80,0.5,0.0,0.0,0.0
Newham College of Further Education,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
New College of the Humanities,16 Law,0.1,0.0,0.0,0.0,0.0,0.0,200,0.5,0.0,0.0,0.0
City College Norwich,03 Biological and sport sciences,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,280,0.5,0.0,0.14285714285714285,0.0
City College Norwich,"06 Agriculture, food and related studies",0.0,0.0,0.0,0.0,0.0,0.0,120,1.0,0.0,0.0,0.0
City College Norwich,"25 Design, and creative and performing arts",0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Grŵp NPTC Group,"06 Agriculture, food and related studies",1.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0
University of Northumbria at Newcastle,01 Medicine and dentistry,0.0,0.0,0.0,0.0,0.0,0.0,145,0.27586206896551724,0.0,0.0,0.27586206896551724
University of Northumbria at Newcastle,23 Combined and general studies,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,390,0.38461538461538464,0.0,0.1282051282051282,0.07692307692307693
New College Swindon,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,80,0.5,0.0,0.0,0.0
The Nottingham Trent University,01 Medicine and dentistry,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,480,0.4166666666666667,0.0,0.5,0.0
North Warwickshire and South Leicestershire College,22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,80,0.5,0.0,0.0,0.0
The Oldham College,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,200,0.0,0.0,0.2,0.0
Oxford Brookes University,01 Medicine and dentistry,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,370,0.24324324324324326,0.0,0.0,0.3783783783783784
Oxford Brookes University,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,260,0.7692307692307693,0.0,0.0,0.0
The University of Oxford,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Pearson College,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,40,1.0,0.0,0.0,0.0
Arts University Plymouth,11 Computing,0.0,0.0,0.0,0.0,0.0,0.0,360,0.3333333333333333,0.0,0.4444444444444444,0.0
Arts University Plymouth,"24 Media, journalism and communications",0.0,0.0,0.0,0.0,0.0,0.0,280,0.5,0.0,0.14285714285714285,0.0
Point Blank Music School,10 Engineering and technology,0.08888888888888889,0.0,0.0,0.0,0.0,0.06666666666666667,900,0.43333333333333335,0.03333333333333333,0.26666666666666666,0.0
The Prince's Foundation,"25 Design, and creative and performing arts",0.0,0.0,0.0,0.0,0.0,0.0,150,0.26666666666666666,0.0,0.0,0.0
"Queen Margaret University, Edinburgh",22 Education and teaching,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,1400,0.7357142857142858,0.05714285714285714,0.09285714285714286,0.0
"Queen Margaret University, Edinburgh",23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,100,0.4,0.0,0.0,0.0
Queen Mary University of London,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,1.0,0.0,0.0
University Centre Quayside Limited,17 Business and management,0.0,0.0,0.0,0.0,0.0,0.0,360,0.6666666666666666,0.0,0.0,0.0
Royal Academy of Dramatic Art,"25 Design, and creative and performing arts",0.025889967637540454,0.0,0.0,0.006472491909385114,0.0,0.016181229773462782,1545,0.540453074433657,0.09061488673139159,0.2459546925566343,0.0
Ravensbourne University London,11 Computing,0.0547945205479452,0.0,0.0,0.0,0.0,0.0136986301369863,730,0.3013698630136986,0.136986301369863,0.3698630136986301,0.0
Reaseheath College,15 Social sciences,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
Regent's University London,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,220,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.18181818181818182
Roehampton University,23 Combined and general studies,0.1038961038961039,0.0,0.0,0.0,0.0,0.025974025974025976,385,0.44155844155844154,0.06493506493506493,0.0,0.0
Royal Agricultural University,03 Biological and sport sciences,0.11940298507462686,0.0,0.0,0.0,0.0,0.05970149253731343,670,0.3582089552238806,0.029850746268656716,0.208955223880597,0.0
Royal Agricultural University,23 Combined and general studies,0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
The Royal Central School of Speech and Drama,02 Subjects allied to medicine,0.0,0.0,0.0,0.0,0.0,0.0,160,0.0,0.0,0.0,0.0
"St George's, University of London",22 Education and teaching,0.0,0.0,0.0,0.0,0.0,0.0,160,0.75,0.0,0.125,0.0
"St George's, University of London",23 Combined and general studies,0.25,0.0,0.0,0.0,0.0,0.0,240,0.3333333333333333,0.0,0.0,0.0
St Mary's University College,23 Combined and general studies,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,780,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.1794871794871795
The University of Salford,01 Medicine and dentistry,0.0,0.0,0.0,0.0,0.0,0.0,120,0.5,0.0,0.0,0.0
SRUC,07 Physical sciences,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,240,0.6666666666666666,0.0,0.0,0.08333333333333333
South Eastern Regional College,"24 Media, journalism and communications",0.15625,0.0,0.0,0.0,0.0,0.0625,640,0.46875,0.0,0.1875,0.0
South Gloucestershire and Stroud College,"26 Geography, earth and environmental studies (natural sciences)",0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0
