Provider name,Subject area of degree,Employment and further study,Unknown pattern of further study,Part-time further study,Voluntary or unpaid work,Unknown pattern of employment,"Other including travel, caring for someone or retired",Total with known outcomes,Full-time employment,Total,Unemployed,Non-respondents,Part-time employment,Full-time further study
Middlesex University,09 Mathematical sciences,0,0,0,0,0,0,265,20,565,5,340,0,0
Middlesex University,10 Engineering and technology,120,0,0,0,0,20,1365,820,3310,85,2010,70,140
Middlesex University,11 Computing,750,0,20,30,40,225,6145,3005,15435,835,9270,660,380
Middlesex University,"13 Architecture, building and planning",0,0,0,0,0,0,320,160,725,0,420,0,0
Middlesex University,15 Social sciences,930,0,40,90,20,625,8980,5245,19660,670,10770,870,210
Middlesex University,16 Law,320,0,0,20,20,180,3495,1990,9790,385,6250,300,245
Middlesex University,17 Business and management,1790,0,5,220,220,1210,18275,10320,60240,2055,41980,1745,685
Middlesex University,19 Language and area studies,185,0,0,0,0,130,1345,465,3180,70,1850,315,20
Middlesex University,"20 Historical, philosophical and religious studies",0,0,0,0,0,0,320,180,990,0,660,20,0
Middlesex University,22 Education and teaching,1020,0,30,0,60,590,11420,8055,23045,400,11630,860,240
Middlesex University,"24 Media, journalism and communications",40,0,0,0,0,0,1335,685,3285,160,1950,245,0
Middlesex University,"25 Design, and creative and performing arts",1285,0,80,160,160,845,14865,6695,34010,1090,19160,3985,510
Middlesex University,"26 Geography, earth and environmental studies (social sciences)",0,0,0,0,0,0,40,40,160,0,80,0,0
Milton Keynes College,04 Psychology,0,0,0,0,0,0,40,0,180,0,120,0,0
Milton Keynes College,10 Engineering and technology,180,0,0,0,0,0,840,530,1480,0,660,60,0
Milton Keynes College,15 Social sciences,0,0,0,0,0,20,350,140,670,0,260,60,0
Milton Keynes College,"25 Design, and creative and performing arts",40,0,0,0,0,0,420,140,880,0,440,140,0
The Minster Centre,02 Subjects allied to medicine,40,0,0,0,0,0,920,220,1240,0,360,520,0
Mid-Kent College,02 Subjects allied to medicine,0,0,0,0,0,0,140,40,220,0,80,40,80
Mid-Kent College,10 Engineering and technology,260,0,0,0,0,20,1270,960,2630,0,1360,0,0
Mid-Kent College,11 Computing,0,0,0,0,0,0,80,20,100,0,20,0,0
Mid-Kent College,"13 Architecture, building and planning",340,0,0,0,0,0,1200,760,2600,0,1400,0,0
Mid-Kent College,17 Business and management,0,0,0,0,0,0,80,60,240,0,140,0,0
Mountview Academy of Theatre Arts,"25 Design, and creative and performing arts",250,0,0,40,40,170,4960,2165,8915,290,3940,1825,0
Mont Rose College of Management and Sciences,17 Business and management,680,0,0,60,0,1040,6080,2200,11340,420,5240,1220,320
Mont Rose College of Management and Sciences,22 Education and teaching,180,0,0,0,0,260,1890,720,3650,120,1780,400,80
Moorlands College,"20 Historical, philosophical and religious studies",125,0,0,60,0,110,2205,1075,2910,90,660,610,10
Lancaster and Morecambe College,03 Biological and sport sciences,0,0,0,0,0,0,40,0,80,0,40,0,0
Lancaster and Morecambe College,"25 Design, and creative and performing arts",0,0,0,0,0,0,40,40,80,0,40,40,0
Moulton College,02 Subjects allied to medicine,0,0,0,0,0,0,160,40,510,0,360,40,0
Moulton College,03 Biological and sport sciences,0,0,0,0,0,0,530,320,1705,0,1140,160,0
Moulton College,"06 Agriculture, food and related studies",40,0,0,0,0,40,280,130,660,0,360,20,0
Moulton College,10 Engineering and technology,0,0,0,0,0,0,180,120,680,0,480,0,0
Moulton College,"13 Architecture, building and planning",0,0,0,0,0,0,80,80,640,0,520,0,0
Myerscough College,03 Biological and sport sciences,20,0,0,0,0,0,540,180,1410,0,880,150,0
Myerscough College,05 Veterinary sciences,240,0,0,0,0,20,1910,1400,4740,0,2840,120,0
Myerscough College,"06 Agriculture, food and related studies",185,0,0,0,0,0,2450,1575,5645,60,3170,360,60
Myerscough College,10 Engineering and technology,0,0,0,0,0,0,540,360,1090,0,520,100,0
Myerscough College,"26 Geography, earth and environmental studies (natural sciences)",0,0,0,0,0,0,20,0,40,0,0,0,0
Myerscough College,17 Business and management,0,0,0,0,0,0,560,350,1275,40,680,120,0
Myerscough College,22 Education and teaching,40,0,0,0,0,0,470,330,1340,0,880,20,0
Myerscough College,"25 Design, and creative and performing arts",40,0,0,0,0,0,230,80,560,0,320,0,0
All Nations Christian College,"20 Historical, philosophical and religious studies",40,0,0,0,0,100,670,280,1090,0,440,80,20
Nazarene Theological College,"20 Historical, philosophical and religious studies",85,0,0,15,0,140,1295,450,1830,0,530,305,5
Nelson and Colne College,02 Subjects allied to medicine,120,0,0,0,40,140,820,280,1560,40,720,100,40
Nelson and Colne College,03 Biological and sport sciences,40,0,0,0,0,0,180,0,480,0,280,0,0
Nelson and Colne College,10 Engineering and technology,40,0,0,0,0,0,650,520,1840,0,1180,0,0
Nelson and Colne College,11 Computing,0,0,0,0,0,0,130,0,410,50,240,0,0
Nelson and Colne College,22 Education and teaching,10,0,0,0,0,0,775,450,1670,0,870,95,0
New College Durham,02 Subjects allied to medicine,150,0,40,10,0,150,1910,710,3480,40,1620,470,100
New College Durham,03 Biological and sport sciences,40,0,0,0,0,0,350,80,810,20,520,0,0
New College Durham,10 Engineering and technology,200,0,0,0,0,0,1400,1080,3500,0,2080,0,40
New College Durham,11 Computing,0,0,0,0,0,40,730,300,1310,140,560,40,0
New College Durham,"13 Architecture, building and planning",120,0,0,0,0,0,760,600,1780,0,1080,0,0
New College Durham,15 Social sciences,40,0,0,0,0,0,1050,760,1880,0,860,120,0
New College Durham,17 Business and management,340,0,0,0,40,280,3040,1740,6350,140,3380,295,40
New College Durham,22 Education and teaching,115,0,0,0,0,40,1250,710,2540,10,1350,140,20
New College Durham,"25 Design, and creative and performing arts",80,0,0,0,0,40,1340,500,3250,140,1880,420,0
New City College,02 Subjects allied to medicine,20,0,0,0,0,40,420,200,920,0,440,40,20
New City College,11 Computing,80,0,0,0,0,0,330,90,560,0,240,0,0
New City College,17 Business and management,240,0,0,20,40,520,2760,1060,7160,210,4400,560,40
New City College,"25 Design, and creative and performing arts",0,0,0,0,0,0,120,0,160,0,0,40,0
Nelson College London Ltd,17 Business and management,780,0,40,40,160,1220,7900,2340,21770,1000,13900,1850,380
North East Surrey College of Technology (NESCOT),01 Medicine and dentistry,0,0,0,0,0,0,30,30,160,0,100,0,0
North East Surrey College of Technology (NESCOT),02 Subjects allied to medicine,70,0,0,20,0,70,1355,440,4735,0,3400,525,40
North East Surrey College of Technology (NESCOT),11 Computing,0,0,0,0,0,0,250,120,710,0,500,0,0
North East Surrey College of Technology (NESCOT),22 Education and teaching,155,0,0,0,0,140,1980,910,6185,85,4200,390,10
North East Surrey College of Technology (NESCOT),"25 Design, and creative and performing arts",0,0,0,0,0,0,360,100,1000,0,600,140,0
Newbury College,10 Engineering and technology,130,0,0,0,0,40,1070,860,2530,0,1480,0,0
Newbury College,"25 Design, and creative and performing arts",0,0,0,0,0,0,140,0,360,0,240,40,0
Newcastle University,01 Medicine and dentistry,2560,0,0,0,60,565,18830,13855,34830,150,16050,1310,220
Newcastle University,02 Subjects allied to medicine,1930,0,5,40,50,955,18085,9655,33995,860,15920,1025,3490
Newcastle University,03 Biological and sport sciences,895,0,0,110,0,570,9535,4690,18070,710,8600,870,1640
Newcastle University,04 Psychology,780,0,0,90,0,305,7200,4305,13910,290,6740,750,560
Newcastle University,"06 Agriculture, food and related studies",220,0,0,0,0,160,2990,2020,5940,60,2880,230,140
Newcastle University,07 Physical sciences,470,0,0,20,0,310,5250,2770,10545,285,5280,250,1035
Newcastle University,09 Mathematical sciences,600,0,0,0,0,295,5310,3025,9225,360,3900,290,630
Newcastle University,10 Engineering and technology,1845,0,80,70,100,1190,23470,16115,53485,1420,30050,790,1715
Newcastle University,11 Computing,900,0,0,0,10,360,11275,7820,25650,480,14430,500,935
Newcastle University,"13 Architecture, building and planning",595,0,0,80,40,280,7905,5280,19050,340,11140,710,420
Newcastle University,"26 Geography, earth and environmental studies (natural sciences)",440,0,0,40,0,180,3995,2175,7415,230,3360,260,620
Newcastle University,15 Social sciences,1525,0,0,150,40,640,12090,6925,26845,840,14780,865,1045
Newcastle University,16 Law,750,0,0,0,0,195,4670,2450,10620,280,5890,255,540
Newcastle University,17 Business and management,2735,0,20,110,160,1085,23920,15870,79580,1620,55610,1055,1110
Newcastle University,19 Language and area studies,1460,0,80,140,0,695,13210,6880,31950,895,18720,1645,1330
Newcastle University,"20 Historical, philosophical and religious studies",1000,0,40,150,0,615,9085,4275,17450,760,8390,920,1250
Newcastle University,22 Education and teaching,320,0,0,0,0,220,5805,4300,12710,130,6900,450,190
Newcastle University,23 Combined and general studies,500,0,0,120,0,200,4130,2140,8120,240,3960,420,420
Newcastle University,"24 Media, journalism and communications",430,0,0,120,60,175,5725,3665,20300,190,14540,655,220
Newcastle University,"25 Design, and creative and performing arts",555,0,5,0,0,200,4380,1715,8590,215,4170,1295,230
Newcastle University,"26 Geography, earth and environmental studies (social sciences)",400,0,20,0,0,200,3785,2075,7550,220,3770,290,450
NCG,01 Medicine and dentistry,0,0,0,0,0,0,300,120,740,0,480,60,0
NCG,02 Subjects allied to medicine,360,0,0,140,0,400,2760,720,7590,240,4860,580,400
NCG,03 Biological and sport sciences,60,0,0,0,0,0,770,330,2430,0,1680,180,40
NCG,09 Mathematical sciences,0,0,0,0,0,0,60,0,260,0,180,0,0
NCG,10 Engineering and technology,290,0,0,0,0,160,3730,2460,9070,270,5380,380,120
NCG,11 Computing,240,0,0,0,0,180,2190,780,4790,400,2660,430,40
NCG,"13 Architecture, building and planning",0,0,0,0,0,0,40,20,280,0,240,0,0
NCG,15 Social sciences,60,0,0,40,0,100,1355,675,3605,0,2220,260,60
NCG,17 Business and management,325,0,20,20,0,270,3435,1680,9445,265,6030,585,120
NCG,22 Education and teaching,130,0,0,0,0,130,2515,1405,5260,30,2740,520,20
NCG,"24 Media, journalism and communications",40,0,0,0,0,0,280,40,700,0,440,100,0
NCG,"25 Design, and creative and performing arts",320,0,0,0,0,340,4060,1480,11360,340,7280,1360,200
Newham College of Further Education,02 Subjects allied to medicine,0,0,0,40,0,40,240,40,560,0,300,60,0
Newham College of Further Education,04 Psychology,0,0,0,0,0,0,70,0,220,0,100,0,0
Newham College of Further Education,17 Business and management,0,0,0,0,0,20,180,40,340,0,200,0,0
Newham College of Further Education,23 Combined and general studies,20,0,0,0,0,0,180,30,280,0,120,0,0
Newham College of Further Education,"25 Design, and creative and performing arts",0,0,0,0,0,0,40,0,40,0,0,0,0
New College of the Humanities,15 Social sciences,20,0,0,0,0,0,440,240,900,0,420,0,120
New College of the Humanities,19 Language and area studies,0,0,0,0,0,0,180,80,320,0,160,0,0
New College of the Humanities,"20 Historical, philosophical and religious studies",20,0,0,0,0,0,545,205,950,0,350,10,80
Newman University,02 Subjects allied to medicine,515,0,120,120,0,220,2600,945,4400,10,1780,610,20
Newman University,03 Biological and sport sciences,60,0,0,0,0,0,600,310,1220,80,660,0,40
Newman University,04 Psychology,115,0,20,0,0,35,1130,500,1985,40,880,205,0
Newman University,15 Social sciences,200,0,0,0,0,210,2490,1145,4585,240,2110,360,150
Newman University,17 Business and management,0,0,0,0,0,0,620,335,995,40,340,40,0
Newman University,19 Language and area studies,40,0,0,0,0,20,540,280,1010,0,460,20,0
Newman University,"20 Historical, philosophical and religious studies",250,0,0,35,0,75,1920,780,3215,125,1370,340,180
Newman University,22 Education and teaching,620,0,0,0,0,650,11970,8455,20980,705,9050,920,380
Newman University,23 Combined and general studies,0,0,0,0,0,0,150,40,220,0,20,0,0
Newman University,"25 Design, and creative and performing arts",0,0,0,0,0,0,360,100,540,40,160,40,0
St Nicholas Montessori Training Limited,22 Education and teaching,20,0,0,0,0,0,360,170,500,0,140,0,0
North Kent College,02 Subjects allied to medicine,0,0,0,0,0,0,80,0,340,0,280,0,0
North Kent College,03 Biological and sport sciences,20,0,0,0,0,0,100,0,220,0,120,0,0
North Kent College,10 Engineering and technology,0,0,0,0,0,0,180,80,520,0,400,0,0
North Kent College,11 Computing,0,0,0,0,0,0,300,80,820,0,520,100,0
North Kent College,15 Social sciences,0,0,0,0,0,0,20,0,60,0,0,0,0
North Kent College,19 Language and area studies,0,0,0,0,0,0,60,0,80,0,0,0,0
North Kent College,22 Education and teaching,0,0,0,0,0,0,20,0,60,0,0,0,0
North Kent College,"24 Media, journalism and communications",0,0,0,0,0,0,40,0,80,0,40,0,0
North Kent College,"25 Design, and creative and performing arts",40,0,0,0,0,0,320,20,680,0,320,120,40
Norland College,22 Education and teaching,80,0,0,0,0,120,3000,2440,4020,160,1000,80,0
The University of Northampton,02 Subjects allied to medicine,1580,0,0,55,120,1035,16535,11120,28435,185,11940,2150,150
The University of Northampton,03 Biological and sport sciences,315,0,0,0,0,100,2555,1265,5050,120,2480,215,260
The University of Northampton,04 Psychology,900,0,50,70,0,310,6470,3560,11655,205,5250,855,295
The University of Northampton,10 Engineering and technology,275,0,0,0,0,0,2485,1760,5795,120,3320,120,40
The University of Northampton,11 Computing,250,0,0,0,0,110,3120,1780,6185,395,3040,360,80
The University of Northampton,"13 Architecture, building and planning",0,0,0,0,0,0,380,200,695,0,340,20,0
The University of Northampton,"26 Geography, earth and environmental studies (natural sciences)",40,0,0,0,0,40,1250,770,1950,10,690,120,40
The University of Northampton,15 Social sciences,835,0,20,100,60,565,8300,4690,15965,540,7690,910,460
The University of Northampton,16 Law,290,0,20,40,0,95,2625,1540,5750,175,3130,110,160
The University of Northampton,17 Business and management,1825,0,130,205,210,1290,20040,11660,63570,1685,43520,1745,1150
The University of Northampton,19 Language and area studies,130,0,0,0,0,40,905,345,1815,70,860,80,70
The University of Northampton,"20 Historical, philosophical and religious studies",95,0,0,0,0,0,725,300,1555,0,770,30,80
The University of Northampton,22 Education and teaching,1280,0,0,50,0,730,13620,9085,25275,280,11640,1625,365
The University of Northampton,"24 Media, journalism and communications",40,0,0,0,0,80,1480,860,2980,0,1540,360,0
The University of Northampton,"25 Design, and creative and performing arts",590,0,0,40,40,285,7050,3245,13760,530,6730,2005,180
Northern Regional College,Unknown subject,330,0,40,40,40,120,2350,1270,4360,0,2040,320,160
Northampton College,10 Engineering and technology,0,0,0,0,0,0,240,120,480,0,280,0,0
Northampton College,22 Education and teaching,0,0,0,0,0,0,180,120,460,0,260,40,0
Northampton College,"25 Design, and creative and performing arts",0,0,0,0,0,0,680,160,1920,40,1280,200,40
The Northern School of Art,11 Computing,0,0,0,0,0,0,300,60,540,60,240,100,0
The Northern School of Art,"25 Design, and creative and performing arts",420,0,0,140,0,200,4575,1785,6990,320,2400,1480,200
City College Norwich,02 Subjects allied to medicine,0,0,0,0,0,0,80,40,160,0,40,0,0
